drug_name,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31
Filgotinib,27.968319,-30.549107,-22.0287,-0.99774736,-2.7135458,-19.713135,-40.026726,8.339766,-41.088062,35.72877,37.756886,-10.377581,4.4761205,2.1476567,0.4450411,19.694603,12.21146,-30.334217,17.219097,9.414771,-26.36578,0.5520769,17.28837,12.332219,-47.02689,-5.8789754,8.918853,-28.730927,28.451336,21.508034,3.9778817,-44.72181
Flavopiridol,25.74322,-27.435736,-20.020145,-0.71268153,-2.5575714,-17.886997,-36.75729,8.157456,-37.449818,32.309765,34.81827,-9.280289,3.5202825,1.9826087,-0.37200266,18.363935,11.754344,-28.26219,16.41656,8.8046,-24.383873,0.4086409,16.153605,10.889437,-43.64259,-5.1432185,8.016258,-25.658237,25.550348,19.903152,3.6218314,-40.95557
FMK,21.917324,-24.735031,-17.729029,-0.5542681,-1.9048072,-15.6783495,-31.427053,7.4522076,-32.70892,28.787157,29.261206,-7.836173,2.3005714,1.7095933,-0.49548185,15.200352,9.51409,-23.622044,13.348087,6.4349384,-21.06702,0.8012872,15.402762,10.949896,-37.584877,-4.2954235,6.1582413,-23.363047,21.251406,17.767008,3.6730962,-35.429554
Foretinib,41.210083,-45.609444,-32.239006,-1.1687701,-4.338082,-28.901691,-59.03165,12.899197,-60.53649,51.785538,55.1579,-14.101856,5.6089463,3.249324,-0.73964775,28.698734,17.547089,-43.852917,25.06148,13.461309,-38.70226,1.162325,27.546618,19.905584,-69.24005,-8.106747,12.034714,-42.872044,40.43309,31.846313,6.3805604,-65.520065
FR-180204,21.040516,-22.492838,-17.459879,-0.58023286,-2.985612,-14.037253,-31.716143,8.343308,-31.643606,26.554558,29.911844,-8.204075,3.0949972,1.0530665,-1.5295329,16.270628,11.453342,-24.109293,15.282476,8.870105,-19.528315,0.10742688,15.224893,9.278331,-37.677197,-4.950142,6.7019014,-21.16302,19.840197,17.367422,3.1671329,-34.4767
FTI-277,28.497282,-31.86087,-22.886023,-1.3747528,-0.5577415,-20.78882,-38.16323,8.8453245,-42.952972,39.579113,37.299095,-11.908741,2.3606238,3.0320451,2.167284,18.865477,11.128096,-31.914175,15.329753,5.1928825,-28.376965,1.5216861,17.053738,13.63448,-47.815132,-5.152397,9.117031,-30.988071,28.79766,24.1437,5.4788957,-46.42942
FTY-720,22.657207,-28.075346,-17.899235,1.0146184,1.1947203,-17.59317,-29.2348,5.821419,-32.333363,31.871893,25.640621,-6.2043767,1.524978,2.1351514,0.5769864,12.916118,5.514683,-20.51982,8.887505,2.5520215,-22.21865,2.6791098,16.76421,12.75348,-36.268127,-4.382894,4.121522,-25.750664,23.226995,16.681068,3.9767137,-34.866
Fulvestrant,40.637016,-46.484337,-29.229809,0.17261793,-1.7149181,-29.699133,-54.17782,9.549226,-56.560337,50.326584,49.06614,-9.957362,4.1125,4.5741725,0.011279531,24.610462,11.914806,-38.700638,19.225597,9.381381,-38.893196,1.8641559,27.086857,20.704369,-64.296196,-6.947799,9.330332,-42.204185,40.678577,28.445131,6.5568576,-61.39084
G-5555,31.67432,-34.660885,-25.221073,-0.8112487,-3.2557435,-21.905836,-45.74377,10.425985,-46.749386,40.39231,42.983055,-11.622447,4.245601,2.2969825,-0.59727794,22.664677,14.59236,-34.69328,20.210396,10.890384,-29.83757,0.9901899,20.993713,14.215925,-54.04506,-6.600205,9.478031,-32.45266,31.296165,24.776697,4.6927557,-50.931103
Galunisertib,23.971643,-26.421635,-19.491762,-0.35883236,-3.1898124,-16.55045,-35.443844,8.481569,-35.506927,29.994984,32.94989,-8.294312,3.671223,1.3614305,-1.4029806,17.648954,11.403342,-25.895185,15.903008,9.43953,-22.103193,0.35367832,17.382568,11.410951,-41.632645,-5.309783,7.0325203,-24.684248,22.808434,18.789694,3.8099926,-38.21987
GDC-0879,21.876495,-24.179308,-17.682848,-0.39425138,-2.452283,-15.08829,-31.525623,7.6077437,-32.407043,27.617483,29.71771,-7.800404,3.0379226,1.4724163,-0.8550036,15.899601,9.969506,-23.631857,13.918565,7.8386054,-20.343687,0.57414603,15.483313,10.589919,-37.59558,-4.6168413,6.3505936,-22.743649,20.828478,17.178432,3.709928,-34.714615
GDC0810,27.575607,-29.967268,-22.612913,-1.3948296,-2.91227,-20.05938,-40.638874,9.6274185,-42.178516,37.047768,38.29234,-11.479598,3.318836,1.6715575,-0.015971437,19.938898,13.542378,-31.635256,18.588871,8.7602825,-27.288912,0.3757427,17.739092,12.493022,-48.21518,-5.2872386,9.270435,-28.897219,27.950432,23.046993,4.071362,-45.90868
Gefitinib,28.789087,-31.57975,-22.736006,-0.7511032,-2.2541409,-20.26153,-40.878323,9.065096,-42.277603,37.286648,38.46166,-10.578688,3.474454,2.4631937,0.012216004,20.02348,12.6213665,-31.307495,17.402924,8.641517,-27.298878,1.1630155,18.363976,12.962465,-48.471027,-5.6380267,8.603982,-29.68128,28.77385,22.578281,4.3171434,-46.184692
Gemcitabine,17.24775,-17.75839,-12.278145,-0.953727,-1.8047824,-11.551081,-23.27294,4.882553,-24.544424,20.477768,23.003506,-6.1269274,1.6532258,1.738942,0.14937656,11.80073,7.2402773,-19.176666,10.82837,5.0753145,-16.840837,0.113722,9.7836685,6.956205,-28.270075,-2.761666,5.2687173,-16.675592,16.896496,12.907282,2.5580451,-27.16549
Ginkgolide A,27.382708,-30.55025,-18.45894,-1.3763018,-4.0177274,-18.435194,-38.528587,5.2222853,-38.239628,29.982632,35.160343,-6.751294,5.505417,2.1426356,0.22847863,17.074156,8.734832,-26.339373,15.425628,10.212926,-25.258474,-0.13006532,17.48195,13.436572,-42.927925,-5.2686963,7.1460166,-27.538807,28.705654,17.037403,3.2906466,-41.745335
Ginkgolide_A,27.382708,-30.55025,-18.45894,-1.3763018,-4.017728,-18.435192,-38.528587,5.2222853,-38.239628,29.982632,35.160347,-6.7512946,5.505417,2.1426358,0.22847871,17.074154,8.734831,-26.339375,15.42563,10.212926,-25.258474,-0.1300651,17.48195,13.436572,-42.927925,-5.2686963,7.1460176,-27.538807,28.705654,17.037403,3.2906466,-41.74534
Glipizide,28.493404,-31.93561,-22.94531,-0.9061113,-1.692814,-21.430332,-40.65422,8.024427,-42.51882,38.844395,37.616188,-10.602524,3.9686105,2.4093769,1.3433952,19.17939,11.572574,-30.654171,16.486671,7.6183634,-28.052752,1.1443214,17.187128,12.974931,-47.86219,-5.6382313,9.052015,-30.29148,30.24196,22.706629,3.9053738,-46.385365
GNE-317,27.294247,-29.383877,-21.098461,-0.839521,-2.816209,-18.385962,-38.864254,8.2507305,-39.665085,33.571274,36.8174,-9.704737,4.22215,2.2187202,-0.056779157,19.357466,12.162755,-29.551138,16.88958,9.693956,-25.127214,0.9206821,17.154764,11.877775,-45.54051,-5.7154655,8.242099,-27.278765,27.202429,20.60187,3.8191926,-43.183243
GNE7915,28.343796,-30.980013,-21.595058,-1.4827667,-2.4056401,-19.887419,-40.137012,8.381381,-41.69222,36.248566,37.838085,-10.517018,3.0806658,2.579745,0.45049113,19.052532,12.154061,-31.070532,17.260008,7.844705,-27.487686,0.9194748,17.453932,12.848769,-47.25253,-5.091776,8.5675125,-29.19767,28.808504,22.206253,3.9744675,-46.12266
GNF-2,23.156563,-24.813139,-18.84146,-1.5800009,-2.800584,-16.531967,-34.29502,8.194276,-35.40784,30.746605,32.64979,-9.938706,2.4759839,1.4656786,-0.043228313,16.924915,11.803383,-27.077555,16.234055,7.4437456,-23.03918,0.24393016,14.492179,10.075529,-40.525887,-4.3002706,7.9324236,-24.0176,23.156015,19.647306,3.155552,-39.019783
GNF-5,26.215855,-28.615276,-21.128265,-1.5128098,-2.6025448,-18.740458,-38.063564,9.017125,-39.751534,34.851772,36.10476,-10.708701,2.524011,1.9528531,-0.012738973,18.600246,12.473979,-29.897053,17.271532,7.6018744,-25.973173,0.6241231,16.819359,12.030454,-45.338276,-4.7698927,8.400499,-27.533403,26.09676,21.953907,3.8663073,-43.68268
GSK-LSD1-2HCl ,19.872627,-22.164808,-15.330319,0.6267383,0.41185302,-14.509637,-24.835999,5.1104937,-26.827284,26.43053,24.097235,-6.982628,2.6519487,1.2270509,1.0250024,12.858992,6.0106277,-19.460464,9.531526,3.5740128,-18.578423,1.0547566,11.321281,7.7490997,-31.781525,-4.201027,5.3645797,-20.65978,19.85552,14.12308,2.7707732,-29.577805
GSK-LSD1-2HCl_,19.872627,-22.164808,-15.33032,0.6267383,0.41185302,-14.509637,-24.835999,5.1104937,-26.827284,26.43053,24.097235,-6.982627,2.6519487,1.2270509,1.0250024,12.858992,6.0106277,-19.460466,9.531525,3.5740128,-18.578423,1.0547566,11.3212805,7.7490997,-31.781523,-4.201027,5.364579,-20.65978,19.855522,14.123081,2.770773,-29.577805
GSK1059615,20.880604,-21.788551,-16.846956,-1.6729295,-2.8628,-14.457702,-31.015007,6.913044,-31.948513,27.273708,30.055984,-9.669366,3.3503263,1.1653601,0.68116105,15.69771,11.140917,-25.020224,15.278097,7.8481326,-20.54297,-0.20580539,11.944561,8.058673,-36.470448,-4.3256226,7.82603,-20.984297,21.95753,16.940052,2.6035438,-35.20879
GSK1070916,32.80001,-37.386448,-26.631163,-0.09374178,-2.9150503,-23.178654,-47.344494,11.3316,-48.87344,42.474293,43.410515,-10.868833,4.1823072,2.3163428,-1.4660789,22.966646,14.184423,-34.599186,19.7555,10.728164,-30.889807,1.2754645,24.531229,17.044031,-56.48894,-6.9808016,8.721123,-34.775734,31.76085,25.93664,5.7379603,-52.180317
GSK126,34.65736,-39.450077,-27.36275,0.4859241,-3.036372,-24.57973,-49.245758,10.813777,-50.189976,43.339317,44.81148,-9.875571,5.0298877,2.7437418,-1.6133915,23.846548,13.588471,-34.808853,19.600372,11.713375,-31.979652,1.4959878,25.402681,17.81975,-58.1383,-7.43799,8.757169,-36.218124,33.386852,25.994354,5.8154597,-53.459324
GSK1904529A,55.41762,-61.02702,-43.882317,-1.6674942,-5.223352,-38.926384,-79.485664,17.436415,-81.732834,71.01791,74.59647,-20.141996,7.803729,4.2477083,-0.17142513,38.89276,24.39987,-60.036526,34.11831,18.048645,-52.334427,1.5383204,36.206326,25.529701,-93.8022,-11.393529,16.879484,-57.36658,55.2867,43.26631,8.408382,-88.854485
GSK2292767,33.608868,-35.843845,-26.138136,-1.2729616,-2.9147072,-23.457975,-47.24726,10.782052,-49.367958,43.045784,45.38037,-12.919985,4.002166,2.8240597,0.18119028,23.702866,15.138226,-37.54526,21.058586,10.1723795,-32.310764,0.3804599,20.68841,14.539602,-56.889404,-6.2820005,10.841805,-33.975094,33.52622,26.435865,5.3726606,-53.817196
GSK2334470,31.315508,-34.720913,-23.685875,0.842546,-2.6418693,-21.586035,-43.682934,8.809847,-43.93301,37.39388,39.955208,-7.9663534,5.2264037,2.9020426,-1.3838937,21.301104,11.691725,-30.774275,17.182962,11.099654,-28.142948,1.2450322,21.950043,15.122073,-51.29739,-6.7214193,7.8794727,-31.301542,30.529362,21.977266,4.9823427,-46.84746
GSK2578215A,25.38894,-27.798258,-21.317493,-0.8191418,-3.0787654,-17.76069,-37.47487,9.526538,-38.63425,33.21675,35.470276,-10.160084,3.4114804,1.4280754,-0.8264652,19.123755,12.78179,-28.696623,17.346897,9.382764,-24.168003,0.716671,17.649784,11.802293,-44.741074,-5.55599,8.027933,-26.550573,24.317106,21.251928,4.00064,-41.593258
GSK2606414,28.58566,-31.336096,-22.870817,-1.2400379,-3.8430572,-20.118889,-42.209267,9.746573,-42.7724,36.23633,39.570232,-10.543676,3.8443913,1.6877261,-0.98574054,20.748142,13.506071,-31.55541,19.174915,10.275628,-27.368624,0.25462702,19.46166,13.486289,-49.432587,-5.7202477,8.88094,-29.77483,27.804676,22.882778,4.207838,-46.59206
GSK269962A,37.162586,-40.945354,-29.706041,-0.85060155,-3.9335256,-25.847881,-54.011604,12.333886,-55.00631,47.234364,50.318455,-13.155217,5.150239,2.704075,-1.0164073,26.50791,16.960234,-40.250572,23.471361,12.875912,-34.817513,1.1984706,25.35564,17.44827,-63.449215,-7.7799916,10.956366,-38.328625,36.462856,29.228231,5.6221914,-59.640724
GSK2830371,29.294207,-32.57988,-23.144598,-0.54305696,-1.7806739,-21.772726,-41.489704,8.033366,-43.040752,38.930977,38.297222,-10.103169,4.346529,2.6717932,1.0151176,19.55916,11.52265,-30.885578,16.59094,8.244652,-28.359024,1.2185284,17.879345,13.318389,-48.73366,-5.8636045,8.985617,-30.611422,30.78063,22.686197,4.0546103,-46.717384
GSK319347A,28.753637,-30.59619,-24.119057,-2.8300343,-2.262804,-21.10648,-42.191658,9.90685,-45.270885,41.057594,41.051796,-14.778519,3.4071426,2.0298543,2.4163637,20.781124,15.01161,-35.48463,19.852123,7.6932507,-29.469048,0.16295376,15.629528,11.606214,-50.777203,-5.4921145,11.450243,-30.377747,30.861979,25.657751,3.9956284,-50.020138
GSK343,35.55749,-40.819736,-28.027468,0.45698017,-2.8937018,-25.354929,-50.710484,10.859501,-51.670597,44.90994,45.735497,-10.192023,5.0878267,2.7673008,-1.4515338,24.038498,13.816525,-35.56312,19.999495,11.640787,-33.00156,1.8185272,26.217268,18.44435,-59.538635,-7.604851,8.786714,-37.394905,34.938732,26.465078,5.805276,-55.239826
GSK429286A,27.25444,-28.899397,-20.921904,-1.8590235,-3.6081557,-18.994228,-39.810665,8.447121,-40.56755,34.1018,37.8553,-10.594686,3.66434,1.8971289,0.054779977,19.412472,12.914396,-30.839697,18.410007,9.334158,-26.53369,-0.009797099,16.41781,11.74467,-46.308544,-4.991833,9.112935,-27.509087,27.628086,21.503107,3.4627354,-44.756817
GSK481,24.419146,-26.541965,-19.61267,-0.9361397,-2.9505906,-16.817698,-35.234394,7.959302,-36.520733,30.693365,33.53215,-9.1649065,4.000319,1.5967164,-0.033262104,17.850601,11.243132,-26.929268,15.821257,9.169801,-23.036484,0.58548,15.909643,11.144697,-41.788113,-5.3634167,7.720535,-25.050743,23.996407,19.420439,3.627918,-39.157333
GSK484,33.92786,-37.18362,-26.17579,-0.12541224,-2.8181052,-23.680027,-46.774376,10.386931,-48.407913,42.27085,44.335636,-11.228818,4.805937,2.3397136,-0.63184375,23.469515,13.401103,-35.233658,19.790987,10.445402,-31.514767,0.718265,22.420767,15.571808,-56.46213,-6.860423,9.660721,-34.766357,32.859016,25.191322,5.460872,-52.265747
GSK583,24.945532,-27.127008,-20.336802,-1.3078004,-2.3567808,-17.983225,-36.746536,8.629578,-38.071617,33.730618,34.492622,-10.5000515,2.8922353,1.7536213,0.1746267,17.831156,12.336211,-28.792927,16.652636,7.6334753,-24.699343,0.3179779,15.811676,11.056855,-43.561325,-4.890195,8.3715725,-25.923613,25.579124,20.958416,3.5213087,-41.794907
GSK591,25.689436,-29.187151,-19.974874,0.6321677,-2.2099664,-18.21394,-35.71538,7.536611,-36.491608,31.419361,32.817337,-6.748933,3.905159,2.1935363,-1.1912647,17.628698,9.290799,-25.02822,13.761361,8.575944,-23.226244,1.3016508,18.453945,13.285918,-42.18016,-5.3420734,6.3271923,-26.861132,24.382303,18.555809,4.494806,-38.609333
GSK650394,25.19761,-27.759808,-20.23196,0.21322706,-3.0209043,-17.434877,-36.74786,8.58562,-36.598804,31.059061,33.916763,-7.846873,4.154442,1.5871198,-1.7642604,18.400316,11.356565,-26.297916,16.061481,10.045863,-22.92038,0.56118613,18.481073,12.009522,-43.284584,-5.72156,7.0241113,-25.644508,23.996494,19.019197,3.9923909,-39.18568
GSK690693,27.874619,-31.238997,-21.443727,-0.12745672,-2.3083034,-19.80877,-39.90517,8.20588,-40.280014,35.130127,36.2368,-8.325621,3.7096312,2.4641142,-0.78395754,18.690191,11.177028,-28.718956,16.0572,8.636257,-26.201082,0.9863852,19.077036,13.484213,-46.46988,-5.5461407,7.534448,-28.709307,27.978504,20.95408,4.138563,-43.91085
GSK864,35.540222,-39.47212,-28.477692,-1.3592336,-4.0332017,-25.25251,-51.447372,11.52425,-53.287083,45.5461,48.26062,-12.848091,5.033091,2.415801,-0.25838017,25.158796,15.586648,-38.617336,22.25777,11.902407,-33.987457,0.72288907,23.910776,17.368898,-60.730164,-7.1993856,10.894885,-37.460407,34.952084,28.449928,5.6422706,-57.278656
GSK923295,37.454514,-42.647507,-30.015347,-0.6710015,-2.5507925,-27.663227,-53.161663,11.984503,-56.055645,50.05489,49.068237,-13.004837,3.947462,3.0155935,-0.23968267,25.350344,15.219178,-39.859848,21.589573,9.850868,-36.622257,1.6026065,25.683231,19.193365,-63.576836,-6.976853,10.581307,-40.38572,37.525787,30.073502,6.3460975,-60.354557
GW-2580,23.380842,-26.140203,-19.591568,-0.6377571,-2.0872576,-16.494965,-33.33483,8.348422,-35.57239,31.025862,31.808544,-9.157072,2.966718,1.6422116,-0.050641164,16.96646,10.590808,-25.856941,14.496386,7.4579725,-22.271828,1.0785371,16.240753,11.609371,-40.503483,-4.9378552,7.0813932,-25.041191,22.435036,19.490482,4.260559,-37.70397
GW441756,17.686928,-19.374231,-14.461315,-0.7017319,-2.592008,-12.04728,-26.270948,6.1410584,-26.715277,22.093815,24.760048,-6.6768513,3.168285,0.8801945,-0.44939858,13.203779,8.590168,-19.598305,12.101083,7.3606496,-16.492222,0.15653266,12.292849,8.30144,-30.857143,-4.103103,5.612065,-18.269228,17.220375,14.090085,2.6639194,-28.59971
GW843682X,29.254635,-31.342096,-23.801338,-2.4112675,-2.9247477,-21.037773,-42.955013,10.035772,-45.090473,39.77621,41.227142,-13.2778635,3.081444,2.1396317,0.9991028,20.936354,14.730745,-34.769367,20.017267,8.388897,-29.444273,0.32508653,17.40078,12.595678,-51.08707,-5.334132,10.460151,-30.571033,30.077269,25.220726,4.0688896,-49.864975
HG-5-113-01,29.240421,-32.123463,-24.095617,-1.5071034,-2.3311284,-21.17439,-42.43471,9.896761,-44.919785,40.023613,40.136497,-12.496002,3.5980246,2.1778219,0.90209955,20.731228,13.949918,-33.626614,18.79429,8.547412,-28.97135,0.74483836,18.430014,13.306592,-50.847736,-5.873837,9.796113,-30.789503,30.066828,24.770483,4.43807,-48.74987
HG-5-88-01,36.0372,-39.696842,-29.115013,-1.8674837,-2.2605515,-26.278063,-51.402515,10.804874,-54.476463,49.14661,48.603043,-15.001367,4.8433256,3.0489948,2.2436602,24.722242,15.909122,-40.548214,21.710285,9.8234625,-35.404755,1.244108,21.148554,15.844687,-61.133488,-7.1891565,12.063988,-37.84054,37.938194,29.610098,5.1169033,-59.3956
HG-9-91-01,36.99835,-41.68866,-29.965693,-0.37574577,-3.359226,-25.900772,-52.773705,12.085382,-54.71162,47.25414,49.169117,-12.516991,5.4679575,2.8308675,-0.6537229,26.072746,15.566551,-38.92478,21.823063,12.421568,-34.215115,1.6239039,25.982727,18.470701,-62.733597,-8.057289,10.434953,-39.01507,35.797455,29.052057,6.2834926,-58.309586
HG6-64-1,37.442406,-41.893967,-29.311249,-0.568752,-3.6635032,-26.596395,-53.49574,11.785982,-54.76377,47.282944,49.565742,-12.057665,4.6973286,2.9299624,-1.2203794,25.869259,15.492378,-39.2086,22.380583,11.856483,-35.43427,1.2099675,25.962776,18.545778,-63.055325,-7.277986,10.359539,-39.224236,36.474358,28.753273,6.0315247,-59.257042
I-BET-762,26.839529,-29.409763,-21.37251,-1.2088804,-2.3490741,-18.945143,-38.40335,8.641087,-40.272594,35.162853,36.359486,-10.520822,3.4560165,2.0029902,0.43921557,18.691053,12.096036,-29.985054,16.936527,8.22925,-26.087946,0.6170251,17.21693,12.216527,-45.98566,-5.351351,8.447941,-27.866749,27.235767,21.595682,4.131323,-43.755318
I-BET151,26.717451,-29.014711,-21.577202,-0.6314684,-3.2750888,-18.424885,-39.21254,9.814939,-39.800827,33.88723,36.82744,-9.746754,3.3196304,1.7227272,-1.486732,19.62977,13.088729,-29.737402,17.966805,9.706915,-25.232878,0.29743016,18.965237,12.43869,-46.701717,-5.5912347,8.083477,-27.310137,25.364197,21.64319,4.345621,-43.159252
I-BRD9,31.035807,-33.449097,-24.575182,-2.30001,-2.437721,-22.58515,-44.776287,9.104817,-46.900753,42.066765,42.55891,-13.491898,3.9321256,2.5861983,2.1087523,21.328983,14.40707,-35.81961,19.865314,8.523604,-31.08525,0.6221125,17.034636,12.631633,-52.709087,-5.87305,10.921964,-32.03941,33.323658,25.474365,3.795754,-52.173355
Ibrutinib,28.851034,-31.50357,-23.024078,-0.51142406,-3.2083645,-19.721668,-41.68381,9.528331,-42.473568,35.959553,39.14361,-9.995409,4.578222,2.0405884,-0.815848,20.890636,13.1186905,-31.132353,18.194368,10.745087,-26.606812,0.73736554,19.749514,13.411264,-49.257584,-6.3417745,8.622814,-29.36244,28.033932,22.415625,4.4979677,-45.635544
IC-87114,25.295046,-27.924984,-21.038347,-0.6110322,-3.3599217,-17.519564,-37.98576,9.499455,-38.144897,32.521492,35.31325,-9.423119,3.613638,1.3309788,-1.478254,18.965649,12.776997,-28.141047,17.420223,9.917343,-23.741043,0.44594455,18.421041,11.921547,-44.755188,-5.782484,7.697888,-26.299763,24.132193,20.76698,3.8611155,-41.371464
Idelalisib,26.610521,-28.69993,-21.446648,-0.720473,-3.2406096,-18.370804,-39.474792,9.791358,-39.716595,33.884144,36.829666,-9.899417,3.3306694,1.634891,-1.5617163,19.648993,13.496436,-29.879295,18.366331,9.867366,-25.351582,0.35300958,18.700836,11.99199,-46.725758,-5.6638255,8.168694,-26.93999,25.71975,21.612024,3.8745809,-43.503925
Imatinib,32.500027,-36.49933,-26.31929,0.19903764,-3.3866935,-22.696579,-46.85473,10.846098,-47.53958,40.82296,43.298733,-10.309696,4.9109755,2.2742708,-1.6181867,23.416222,14.0333,-33.729366,19.677242,11.920475,-29.723904,1.4011837,23.495863,16.019472,-55.2819,-7.2057967,8.805509,-33.860527,30.953878,24.939798,5.3387113,-50.729343
IMD-0354,22.487284,-23.557186,-17.643835,-2.660631,-2.4414172,-16.719557,-33.3466,7.261817,-34.606285,31.006403,32.061146,-10.838752,1.5247161,1.6607225,1.1673366,15.688614,11.60606,-27.568996,16.244246,5.527988,-23.859219,-0.18344502,11.656038,8.623161,-39.128334,-3.3357463,8.586098,-23.329374,23.94524,19.635473,2.3116148,-39.62096
IOX2,22.018559,-24.278372,-18.253563,-1.2967916,-2.3769794,-15.873268,-32.245117,7.6146154,-33.794083,29.439966,30.601686,-9.104683,2.889565,1.376093,0.27952105,15.913843,10.438727,-25.013416,14.47239,7.057513,-21.556177,0.42979833,14.354985,10.397502,-38.43101,-4.4844255,7.340923,-23.489,21.89216,18.690731,3.3841932,-36.581173
IPA-3,21.415373,-22.95944,-18.3788,-1.2915969,-2.1158285,-15.590281,-32.03015,7.842895,-33.31872,29.946747,30.623072,-10.251843,2.9785476,1.084868,0.61749053,16.247898,11.614458,-25.735874,15.266886,7.329288,-21.319801,0.36328337,12.896475,8.564454,-38.342617,-4.7060475,7.9592757,-22.34231,22.14349,18.731688,2.775946,-36.505764
Ipatasertib,30.23585,-33.64248,-22.816734,0.023321535,-2.0744884,-21.394936,-41.551746,8.402932,-43.06171,37.39751,38.51193,-8.904386,4.1427646,2.734804,-0.34897336,20.154974,11.120645,-30.531494,16.45035,9.154995,-28.311525,1.184955,20.072626,14.567445,-49.50046,-5.909435,7.978468,-30.916826,29.99927,21.961477,4.799557,-46.25027
IRAK1-4-Inhibitor-I,25.866295,-28.552153,-20.442862,-0.7077919,-2.6670241,-18.199259,-37.153946,8.124371,-37.96824,32.71823,34.719807,-8.9604025,3.6243644,1.9380238,-0.33954322,18.301682,11.2149315,-27.711857,15.836584,8.6278105,-24.234749,0.66776025,17.108131,12.110784,-43.686928,-5.292013,7.6563253,-26.758675,25.457481,20.107737,3.8530705,-41.19033
Irinotecan,39.28186,-44.136276,-29.453379,0.07129776,-4.246422,-27.418789,-56.08174,10.410442,-55.63018,46.803005,50.745495,-10.3627,6.8823285,3.0109682,-1.3610073,26.28973,14.708028,-38.591557,22.402737,14.24859,-35.719456,1.1921341,27.296055,19.214035,-64.260765,-8.254163,10.092184,-40.031677,39.327076,27.161287,5.6262417,-60.02898
Ispinesib Mesylate,38.471737,-43.56051,-31.349323,-1.6270194,-1.6836193,-28.743763,-54.30238,12.067273,-58.24435,53.707233,50.800163,-15.605052,3.9063902,3.1606724,1.7301121,25.85271,16.215494,-42.557552,22.65259,9.062216,-38.673042,1.5577662,24.275774,17.980139,-65.78287,-7.4692516,12.006219,-41.602028,40.07152,31.914661,5.965533,-63.73523
Ispinesib_Mesylate,38.471733,-43.560516,-31.349323,-1.6270194,-1.6836193,-28.743763,-54.30238,12.067273,-58.24435,53.70723,50.800163,-15.605052,3.90639,3.1606724,1.730112,25.852709,16.215494,-42.557552,22.65259,9.062216,-38.67304,1.5577662,24.275772,17.980137,-65.78287,-7.4692516,12.006219,-41.60203,40.07152,31.914665,5.965533,-63.73523
JNJ38877605,23.824577,-25.597502,-19.414669,-1.054669,-3.4942482,-16.317533,-36.102158,9.103887,-35.915688,30.379257,33.872,-9.414103,2.939628,1.2496873,-1.5477031,17.981104,12.763393,-27.38165,17.390747,9.230488,-22.732597,0.036593553,16.685688,10.572156,-42.321304,-5.0082293,7.648408,-24.305954,22.906012,19.64384,3.3436337,-39.674393
JNK Inhibitor VIII,22.313221,-24.939955,-18.204273,-1.3263237,-1.5634644,-16.21861,-31.742908,7.25205,-34.32741,30.504227,30.19339,-9.317722,2.500304,1.8329338,1.0438516,15.257691,9.766163,-25.231821,13.539443,5.6574235,-22.172165,0.78945035,14.175207,10.9219475,-38.26828,-4.1643853,7.237957,-24.120344,22.849382,18.849346,3.7826102,-37.011333
JNK-9L,33.690483,-36.385136,-26.396235,-0.31495327,-3.846486,-22.297926,-48.082275,10.956669,-48.625546,40.543865,45.42255,-11.347128,5.4436975,2.5151882,-1.3237259,24.560936,15.269269,-35.797935,21.054375,13.1167145,-30.098686,1.2380368,22.792334,15.208286,-56.550514,-7.421629,9.666822,-33.591892,32.229256,25.130953,5.1473804,-52.284718
JNK-IN-8,32.255936,-36.39663,-26.68586,-0.84941703,-3.1088047,-23.2105,-46.950737,11.190921,-49.029633,42.799065,43.654747,-12.013171,4.1288295,2.187854,-0.50654435,22.931814,14.537761,-35.190155,20.172482,10.287627,-31.006166,1.2398102,22.684101,16.285439,-55.850685,-6.645741,9.536117,-34.587837,31.766817,26.5037,5.3387747,-52.510197
JNK_Inhibitor_VIII,22.313221,-24.939957,-18.204273,-1.3263239,-1.5634644,-16.218613,-31.742908,7.25205,-34.327408,30.504227,30.19339,-9.317722,2.500304,1.8329334,1.0438514,15.257691,9.766163,-25.231821,13.539444,5.657423,-22.172165,0.78945035,14.175207,10.9219475,-38.26828,-4.1643853,7.237957,-24.120344,22.84938,18.849346,3.7826102,-37.011333
JQ1,28.256277,-31.252361,-22.577948,-1.4811476,-2.2960274,-20.57182,-40.9243,8.555663,-42.661346,37.957382,38.100143,-11.179235,3.6922374,2.2023623,1.1441425,19.291975,12.573653,-31.61532,17.590893,8.264592,-27.980858,0.65242726,17.23647,12.521652,-48.264645,-5.67727,9.155851,-29.498127,29.689545,23.09681,3.7656143,-46.79254
JQ12,21.681032,-23.5989,-18.41096,-1.3671125,-1.9297683,-15.61394,-31.653198,7.6179423,-33.79085,29.975573,30.37137,-9.862033,2.9345012,1.4624164,1.0234159,15.78282,10.730578,-25.459011,14.334896,6.749565,-21.375023,0.5971438,13.34743,9.635654,-38.09909,-4.545965,7.6761966,-22.93309,22.194016,18.89525,3.3264012,-36.40002
