drug_name,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31
KIN001-266,0.94101906,-0.07407379,-0.6876905,-0.78633094,-0.03796357,0.44567916,-0.34592608,3.113122,-0.026771022,1.5375714,-0.06824309,-0.2535012,-1.188948,0.6748796,0.21763757,1.429375,0.8453172,2.2556567,1.2515727,0.061909102,-0.2857511,-0.5750948,-0.1556663,1.0755473,-0.3486739,0.97763985,0.40237832,0.49890998,-0.33909458,0.82740754,-0.009296448,0.09569305
KIN001-270,0.9729938,-0.15646663,-0.700361,-0.7981659,-0.08506478,0.5606642,-0.34054422,3.5208848,-0.075237624,1.9662755,-0.11678635,-0.3437271,-1.2104878,0.727601,0.22215185,1.6136453,0.87386507,2.560945,1.4897972,0.0931736,-0.322887,-0.57320267,-0.3013151,1.163947,-0.49744883,0.8195727,0.4081475,0.5512543,-0.4359276,0.8206737,-0.060344487,0.048146773
Kobe0065,0.883652,-0.1234677,-0.7786397,-0.8786398,-0.06724165,0.58061785,-0.3842928,3.2304232,-0.09780762,1.5738003,-0.08781202,-0.3295798,-1.3211844,0.6284771,0.25388923,1.3886416,1.0090281,2.2917554,1.2510753,0.15437502,-0.29561,-0.61033857,-0.32951483,1.0576081,-0.54875994,0.8279145,0.38250864,0.51847696,-0.449538,0.7960326,-0.017306186,0.04866918
Kobe2602,0.7734131,-0.123467706,-0.7822124,-0.87863976,-0.06724165,0.58061785,-0.3842928,3.230423,-0.10950628,1.49279,-0.087812066,-0.32957974,-1.3680369,0.62847716,0.2538892,1.3816912,1.0090281,2.2917554,1.2510753,0.15437506,-0.2956099,-0.705094,-0.44849324,0.96863663,-0.7423351,0.7211003,0.37887192,0.51847696,-0.44953796,0.79603267,-0.017306168,0.045434024
KU-55933,0.8408891,-0.14202827,-0.75018096,-0.8162747,-0.09663075,0.3704882,-0.37456942,2.8311033,-0.047595408,1.4110639,-0.14106889,-0.39994216,-1.3129405,0.61728287,0.16661297,1.3615687,0.8300455,2.0101926,1.1249619,0.02951808,-0.3512869,-0.66799706,-0.3225464,1.0540067,-0.6374962,0.8583402,0.4062186,0.44551593,-0.44352734,0.771144,-0.17445497,0.03871122
KU-60019,0.9025517,-0.14615577,-0.74128526,-0.8162747,-0.09663074,0.36628932,-0.37456942,2.6353295,-0.032355744,1.5004004,-0.12409727,-0.33818632,-1.2470455,0.68624973,0.14979321,1.2665827,0.77747536,2.2493262,1.0284781,0.020652149,-0.25643605,-0.6519289,-0.25515106,0.9879546,-0.42506847,0.9363477,0.37212864,0.39882374,-0.44352737,0.80670553,-0.174455,0.050463207
Lapatinib,1.0509031,-0.118168734,-0.753301,-0.8281615,-0.09682514,0.53370297,-0.37197265,3.4234855,-0.09104479,2.058375,-0.1271278,-0.41723493,-1.3420855,0.79216987,0.19588551,1.6061904,0.8337688,2.6933463,1.4498878,0.033094674,-0.34179294,-0.6878387,-0.33853206,1.1367177,-0.5126635,0.8701107,0.39865744,0.51736534,-0.47512594,0.82127005,-0.12667802,0.056463953
Lasalocid,0.97634387,-0.15467648,-0.7123366,-0.8202512,-0.0926398,0.39856312,-0.37892818,2.5454934,-0.015037125,1.646228,-0.10501056,-0.30642867,-1.113279,0.73580235,0.17488833,1.2717679,0.8118767,2.5110087,0.9994824,0.06380771,-0.2533144,-0.5559245,-0.1634182,0.8734119,-0.301083,1.0146201,0.33602932,0.3849778,-0.44643357,0.8805428,-0.09709514,0.089925
Latamoxef,0.8314739,-0.15068021,-0.7004322,-0.82415104,-0.087338604,0.43113905,-0.35099578,2.8386974,-0.059667096,1.426185,-0.10465585,-0.30166343,-1.1855919,0.6031283,0.21319342,1.3113787,0.8592071,2.1055558,1.1157205,0.12427451,-0.25170052,-0.6401428,-0.28046757,0.98886764,-0.47653326,0.77541566,0.38374844,0.42743114,-0.4629933,0.76438665,-0.065208904,0.034399156
LCL161,0.87659043,-0.11202188,-0.6956113,-0.8049432,-0.07836101,0.3836225,-0.3360819,2.730185,-0.03786045,1.435835,-0.09746045,-0.31092522,-1.1718963,0.6267552,0.1864846,1.2893474,0.7997979,2.1646748,1.0891323,0.07805096,-0.25302985,-0.59728044,-0.20356612,1.009999,-0.3438782,0.8691659,0.37840188,0.41917634,-0.4239323,0.8007877,-0.06353189,0.10402585
LDN-193189,0.8676473,-0.15175211,-0.78854114,-0.85718685,-0.1069251,0.28751776,-0.3806207,2.3266306,-0.04859724,1.3815638,-0.20116517,-0.43581602,-1.4015362,0.62054604,0.16364741,1.1419959,0.7344815,2.0208652,0.8457645,-0.031339515,-0.40721264,-0.6951887,-0.29467162,0.87766117,-0.59280777,0.89711636,0.32481983,0.32660764,-0.4819327,0.7985616,-0.18660901,0.047947537
Leflunomide,0.8068495,-0.14917347,-0.7107622,-0.8381334,-0.08708145,0.5829227,-0.36760032,3.2300377,-0.08943953,1.4448506,-0.10381178,-0.3114163,-1.2187054,0.63490963,0.19884057,1.3896805,0.9968125,2.3081024,1.2559773,0.13829051,-0.27990073,-0.60417145,-0.33941495,0.91209495,-0.5499373,0.757259,0.36776587,0.51660717,-0.43534613,0.80536413,-0.08000289,0.050805945
Lenalidomide,0.82077116,-0.16495892,-0.71223027,-0.8127559,-0.097123906,0.40887764,-0.37471196,2.40005,-0.047471642,1.3340302,-0.12134558,-0.36391366,-1.230644,0.58195114,0.14481848,1.2046359,0.76183367,1.9807985,0.9703437,0.07042545,-0.3044263,-0.60893655,-0.362975,0.83674794,-0.55822355,0.78787214,0.30492175,0.376379,-0.45341566,0.7440376,-0.09807028,0.022794422
Lestaurtinib,0.8719264,-0.15949155,-0.685158,-0.8349684,-0.038822662,0.4129708,-0.25630206,2.605328,-0.03277017,1.5200242,-0.12908113,-0.39082333,-1.1343864,0.69920963,0.2562585,1.2739825,0.80910736,2.3952494,0.9809183,0.04924329,-0.2838312,-0.61991435,-0.28178984,0.86509365,-0.47871518,0.8987907,0.31638473,0.3696625,-0.46999335,0.8425386,-0.043388955,0.03050734
LFM-A13,1.0335644,-0.017722268,-0.6615367,-0.79297477,-0.020855466,0.5547787,-0.3203255,4.197596,-0.12877692,2.2457986,-0.040113937,-0.20924416,-1.1263077,0.7165881,0.40884066,1.8985268,1.048694,2.519082,1.7789412,0.07574125,-0.25192192,-0.5664886,-0.31472695,1.5523244,-0.42783293,0.7670978,0.47219282,0.62810737,-0.34387296,0.7976413,0.038416192,0.115329996
LGK974,0.86851335,-0.15678637,-0.71056724,-0.83051693,-0.10640688,0.36095816,-0.4387264,2.3599982,-0.0696991,1.3562403,-0.12358202,-0.33485976,-1.2147503,0.5735555,0.14048599,1.1119199,0.66878355,1.8972491,0.9021651,0.015435019,-0.25845337,-0.5667075,-0.31338665,0.8685514,-0.51458895,0.82991844,0.31184164,0.31553516,-0.4809858,0.7468,-0.17210877,0.040477913
LIMK1 inhibitor BMS4,0.8547439,-0.10884847,-0.7016615,-0.81565946,-0.07738522,0.36842486,-0.291934,2.8002863,-0.0654008,1.4264076,-0.11393865,-0.3279857,-1.1999654,0.5544751,0.18157896,1.2752099,0.7775866,1.9598595,1.1046546,0.032156944,-0.2556038,-0.5583872,-0.16710447,1.0281008,-0.3284932,0.79833686,0.4054774,0.4314327,-0.45628452,0.7236766,-0.09608164,0.09352867
LIMK1_inhibitor_BMS4,0.8547439,-0.10884847,-0.7016615,-0.81565946,-0.07738522,0.36842486,-0.291934,2.8002863,-0.0654008,1.4264076,-0.11393865,-0.3279857,-1.1999654,0.5544751,0.18157896,1.2752099,0.77758664,1.9598595,1.1046546,0.032156944,-0.2556038,-0.5583872,-0.16710447,1.0281008,-0.3284932,0.79833686,0.40547737,0.4314327,-0.45628452,0.7236766,-0.09608164,0.09352867
Linifanib,0.89012647,-0.14628671,-0.73775905,-0.82073945,-0.09397766,0.371753,-0.41248477,2.4843552,-0.07557458,1.3519672,-0.10656816,-0.31858033,-1.2523587,0.57573086,0.1763953,1.1620388,0.71824735,1.9038051,0.9500912,0.04698778,-0.260123,-0.57326335,-0.29513335,0.87030804,-0.5017872,0.8543857,0.32824364,0.36615542,-0.45515984,0.7591687,-0.11149095,0.051133595
Linsitinib,1.0040723,-0.15406619,-0.7391893,-0.81901014,-0.07492534,0.3291459,-0.31710628,2.4052155,-0.020457974,1.6590257,-0.17691623,-0.39828536,-1.2452455,0.7456606,0.18646786,1.2786556,0.7395056,2.5092864,0.9509339,-0.0053383578,-0.29943338,-0.620668,-0.2442675,0.90105146,-0.42601135,1.0451268,0.3204432,0.31563634,-0.4614281,0.88209987,-0.12960811,0.04734149
LJI308,0.86654156,-0.15561041,-0.7734089,-0.85709804,-0.11985008,0.3721975,-0.415042,2.566583,-0.047191586,1.3826703,-0.14464511,-0.40630218,-1.3496412,0.6199015,0.13048336,1.1915747,0.7543827,2.026095,0.98603463,0.029108977,-0.33773917,-0.6752444,-0.3225464,0.87599844,-0.62725216,0.89115345,0.34247726,0.3880722,-0.46376804,0.7900823,-0.16049744,0.026509676
LLY-283,0.7821801,-0.15661736,-0.74319273,-0.82359016,-0.11715008,0.47254598,-0.40318686,2.4985564,-0.07250947,1.2936981,-0.15657909,-0.4052731,-1.2280564,0.623341,0.13969105,1.1838362,0.8273473,2.1059318,1.0444999,0.058185417,-0.29343355,-0.62190473,-0.35877326,0.8640943,-0.56033707,0.7398643,0.3178882,0.361662,-0.46613333,0.77851963,-0.21106376,0.05789107
LLY-507,0.91858035,-0.07822317,-0.69810075,-0.7938433,-0.044357672,0.33823356,-0.36576468,2.368032,-0.032387786,1.4934169,-0.069973186,-0.26587936,-1.2077243,0.67016906,0.20174123,1.1283975,0.6646039,2.228262,0.8974439,0.050919708,-0.27707878,-0.56609595,-0.27290612,0.84159946,-0.43263668,0.9669835,0.3170178,0.3231056,-0.3452461,0.8225851,-0.029922627,0.065187976
LTT462,1.0167083,-0.021762814,-0.71369416,-0.8239403,-0.06854913,0.56377256,-0.37116686,4.2301965,-0.017914925,2.2288518,-0.05499556,-0.31039402,-1.2101678,0.7154024,0.3964865,1.9034574,1.0621439,2.5260005,1.7896973,0.059062522,-0.27403352,-0.62245864,-0.174302,1.5499408,-0.34326112,0.8761769,0.46663842,0.63921094,-0.44441998,0.8136348,-0.08631075,0.10999323
Luminespib,0.9473621,-0.1454842,-0.72185576,-0.8251871,-0.0837959,0.33316323,-0.31084672,2.4123957,-0.03538997,1.499137,-0.11005425,-0.31825638,-1.229792,0.6578636,0.21524544,1.1489242,0.7711128,2.1708517,0.91558707,0.056220174,-0.27449876,-0.5509899,-0.16710453,0.8730306,-0.32849324,0.93030494,0.33764818,0.34732965,-0.44946232,0.80634457,-0.07260851,0.09352863
LY2109761,0.9074813,-0.15655681,-0.77464074,-0.8541856,-0.08664069,0.3182563,-0.36395103,2.2775393,-0.037233885,1.4961519,-0.19877885,-0.42190826,-1.367071,0.6731121,0.1870492,1.1540254,0.7502436,2.2343872,0.8460198,-0.0113434065,-0.34165066,-0.6969371,-0.31195825,0.86409837,-0.5372981,0.95226496,0.3198141,0.32061693,-0.49292713,0.80010897,-0.14744116,0.037077613
LY2584702,0.84527063,-0.14582309,-0.7496152,-0.8566379,-0.103559785,0.5870474,-0.39382008,3.2569244,-0.026714658,1.4170427,-0.11787496,-0.42812586,-1.281528,0.6283205,0.21930218,1.3871784,1.0223259,2.2967,1.2615733,0.169738,-0.29809293,-0.59761685,-0.33289242,0.91200435,-0.5305089,0.88633794,0.37180385,0.5253695,-0.48846105,0.7939686,-0.07597329,0.045754373
Masitinib,0.96131897,-0.10310981,-0.7186993,-0.84451437,-0.09208649,0.34968933,-0.38212332,2.7886183,-0.03172107,1.567484,-0.105222166,-0.3210358,-1.2322698,0.69927967,0.1646115,1.2868315,0.76559806,2.2810402,1.0957004,0.050115325,-0.2822588,-0.57320267,-0.22593549,1.0299268,-0.43461096,0.9934591,0.40312883,0.4331028,-0.44039175,0.8368965,-0.09603078,0.04699549
Merestinib,0.8419031,-0.13276596,-0.70602965,-0.7803972,-0.079927936,0.359734,-0.31270042,2.5228758,-0.075101234,1.3257014,-0.10381178,-0.3114163,-1.2187054,0.55985,0.18498857,1.2045023,0.74553347,1.8701583,0.96181977,0.062163625,-0.27990082,-0.5743863,-0.31689107,0.877412,-0.51334316,0.80349696,0.34274504,0.37820655,-0.41123003,0.73547715,-0.062201355,0.036959514
Methotrexate,0.8391443,-0.15671094,-0.72163135,-0.8142181,-0.09338322,0.42185307,-0.38486758,2.5059493,-0.09399423,1.387809,-0.10450394,-0.32001352,-1.2237319,0.5767594,0.17432144,1.157921,0.7571033,2.0307846,0.9959793,0.050900824,-0.2605244,-0.58205456,-0.29524636,0.8800103,-0.41217166,0.81767166,0.32975897,0.35055968,-0.44946557,0.7195843,-0.10233872,0.044548787
MG-132,0.99415505,-0.16898973,-0.7293397,-0.8801501,-0.09470436,0.39937884,-0.40715775,2.489527,-0.09347111,1.6160347,-0.09797666,-0.30977347,-1.196072,0.6192776,0.20761281,1.0731302,0.70020413,2.3040566,0.96629775,0.06545921,-0.24964982,-0.54785365,-0.16623087,0.8122446,-0.2966988,0.95672977,0.3184039,0.34313744,-0.47102112,0.76207227,-0.096829794,0.11554391
Midostaurin,0.79920375,-0.15814368,-0.6892988,-0.8349684,-0.038822692,0.37545156,-0.25630203,2.5284102,-0.037457243,1.3378032,-0.104871,-0.3076383,-1.1257362,0.64806813,0.2562585,1.216369,0.8213552,2.1777945,0.97343427,0.05892394,-0.26524958,-0.6002738,-0.27418512,0.86467385,-0.4148347,0.80189186,0.31638476,0.36966252,-0.44936925,0.81710213,-0.043388944,0.047341492
MIK-665S-64315,0.96131897,-0.10180151,-0.7363498,-0.85673565,-0.07094814,0.4325049,-0.36725295,3.0016854,-0.03356496,1.5674841,-0.10608259,-0.34914616,-1.258478,0.6992796,0.23765448,1.356076,0.8321905,2.2810402,1.1925402,0.055477392,-0.2609139,-0.59186125,-0.22593547,1.0393022,-0.434611,0.9934591,0.40982917,0.46312973,-0.4704994,0.83689654,-0.07357979,0.046995465
MIM1,0.87659043,-0.11422992,-0.7431113,-0.82946783,-0.099636175,0.35958675,-0.42833945,2.771267,-0.042718507,1.4318469,-0.14692552,-0.38374195,-1.299008,0.6280265,0.17336842,1.2628635,0.7716991,2.1070492,1.0905832,-0.009284301,-0.33387628,-0.60992163,-0.24602422,0.9928628,-0.5140012,0.8753017,0.3914983,0.42719623,-0.44556877,0.78966355,-0.18501733,0.10402585
MIRA-1,0.7859847,-0.18618135,-0.74528474,-0.849836,-0.11843424,0.4164905,-0.44060048,2.4199173,-0.11847582,1.3557295,-0.12169548,-0.36081424,-1.2616873,0.5669427,0.14755867,1.1691,0.75131667,2.0222433,0.9822452,0.058124073,-0.2591244,-0.56724626,-0.18138939,0.8181546,-0.35217983,0.7347534,0.29413098,0.38837394,-0.48283264,0.683812,-0.15268153,0.08412773
Mirin,0.8195104,-0.15447716,-0.7644548,-0.8669855,-0.1104585,0.45998788,-0.40537474,2.788445,-0.10221209,1.4786781,-0.111441545,-0.38423425,-1.3043058,0.5790179,0.16651025,1.3834792,0.86141634,2.02334,1.1753547,0.13728203,-0.3190676,-0.66398627,-0.40525776,0.97688395,-0.6609505,0.77541554,0.35677764,0.4659299,-0.4714838,0.7438613,-0.07887696,0.029727502
Mitomycin-C,0.7401417,-0.17352252,-0.7028923,-0.81340104,-0.07773197,0.41401464,-0.3686262,2.5131207,-0.019813668,1.3682697,-0.11150334,-0.3527761,-1.1592804,0.63358337,0.20173846,1.1981394,0.8559363,2.1568959,1.0075513,0.09684141,-0.26599544,-0.61275023,-0.28320187,0.8268551,-0.46182564,0.7422847,0.29463208,0.38205415,-0.46020368,0.798365,-0.08423005,0.03190985
MK-1775,0.9872572,-0.13620062,-0.7189514,-0.79469556,-0.07861896,0.32014376,-0.3170047,2.456265,-0.043512467,1.6443701,-0.12805574,-0.3534095,-1.2639978,0.70601296,0.20615192,1.2051077,0.7686545,2.4386826,0.93028617,0.04419923,-0.27418572,-0.57835484,-0.22593547,0.86721885,-0.36760154,0.9942474,0.3428985,0.36666957,-0.42254448,0.8382292,-0.091631845,0.04726068
MK-2206,0.979005,-0.13414274,-0.71660876,-0.79332507,-0.07540177,0.346651,-0.31264943,2.5753434,-0.024442121,1.5713794,-0.123426974,-0.382903,-1.1940836,0.70944786,0.17503585,1.2469796,0.7777357,2.3599231,1.0004343,0.04650495,-0.30275062,-0.6415226,-0.2797438,0.91614926,-0.4677946,1.0217146,0.36706352,0.3865561,-0.43483067,0.8906059,-0.12148881,0.04734148
MK-5108,0.86951673,-0.110982195,-0.7776172,-0.8914244,-0.1133124,0.45059577,-0.41400927,3.1199453,-0.025204357,1.5495727,-0.120954745,-0.37219295,-1.3180282,0.65908086,0.15833287,1.4342839,0.8440563,2.2718852,1.257791,0.06721138,-0.27308124,-0.6809763,-0.32815668,1.0765008,-0.54595375,0.9028077,0.4052602,0.49921355,-0.486338,0.85002166,-0.114795975,0.047398183
MK-8776,0.94083273,-0.011884555,-0.78438944,-0.85942,-0.0503462,0.55726045,-0.36603984,4.172407,-0.03170615,2.0898144,-0.026829135,-0.4134652,-1.3459305,0.67676663,0.44293618,1.823745,1.0960019,2.4641285,1.7416923,0.009701902,-0.33153582,-0.62400657,-0.27565172,1.4933063,-0.5492513,0.8743104,0.472793,0.6245008,-0.46474573,0.795963,-0.03180483,0.11018493
ML216,0.77244747,-0.10517551,-0.73775905,-0.856638,-0.093977675,0.5870474,-0.41965625,3.2569246,-0.109398976,1.4170426,-0.10656811,-0.31858042,-1.2523587,0.6283205,0.21930219,1.3871784,1.0223258,2.2966998,1.2615733,0.16973807,-0.26012307,-0.65169746,-0.47288018,1.0422375,-0.6766707,0.6965979,0.4159274,0.52536947,-0.4551598,0.7939686,-0.07597324,0.04575441
ML323,0.94668436,-0.15204184,-0.7327087,-0.85575265,-0.10074473,0.2739592,-0.3763505,2.356559,-0.08072386,1.490032,-0.19851114,-0.366563,-1.2488898,0.61164975,0.1642198,1.1392573,0.7402567,2.1495047,0.87766427,-0.022014163,-0.3257698,-0.5509899,-0.20582458,0.89408135,-0.34060177,0.91190165,0.3240507,0.33017728,-0.49138814,0.7504208,-0.17926371,0.087183185
MN-64,0.9705267,-0.14157693,-0.7255807,-0.79417145,-0.09627684,0.31424055,-0.3616096,2.4246945,-0.085653275,1.5249821,-0.13676709,-0.37255517,-1.2763625,0.6200579,0.13776559,1.120154,0.7260003,2.1725476,0.9110127,0.019064479,-0.3310878,-0.5547877,-0.20136984,0.87568176,-0.34103978,0.93604875,0.33522758,0.35685566,-0.4282317,0.7662675,-0.1304492,0.0960734
Motesanib,1.0058184,-0.14917348,-0.7107622,-0.8381334,-0.08708143,0.35016638,-0.36760032,2.4080088,-0.046008926,1.5886962,-0.103811786,-0.3114163,-1.1913594,0.70451194,0.18117666,1.2044055,0.6924966,2.3584938,0.92439,0.058277015,-0.2799008,-0.5940045,-0.24592027,0.91892034,-0.4005816,1.0264862,0.33109015,0.35035622,-0.43534613,0.88036305,-0.08000286,0.056444667
MPS-1-IN-1,0.99767596,-0.14980333,-0.7677944,-0.8574751,-0.0921337,0.4861728,-0.3636045,3.348304,-0.04408039,1.7206059,-0.11289326,-0.40081823,-1.3620862,0.7005465,0.28180596,1.4590197,0.8997955,2.3833768,1.3492137,0.055840384,-0.29679167,-0.62834984,-0.26190302,1.0995578,-0.41018498,0.9759864,0.40270934,0.49761954,-0.48065674,0.8221863,-0.104080535,0.07694727
MS023,0.9561133,-0.15427807,-0.7639206,-0.8797969,-0.1344767,0.27314332,-0.48284453,2.2381186,-0.07691132,1.5794756,-0.19699322,-0.37349644,-1.2691605,0.6372169,0.13140158,1.0812047,0.62798756,2.2316773,0.8547098,-0.13395585,-0.2894164,-0.58134,-0.18107295,0.84390384,-0.3435918,0.90616363,0.29998747,0.28688878,-0.5104903,0.7291482,-0.338301,0.07633423
Mycophenolic_acid,0.85053366,-0.1492811,-0.6897482,-0.80230606,-0.10466222,0.39787525,-0.39796394,2.5076485,-0.06509444,1.4153914,-0.12081639,-0.36324492,-1.1828322,0.603116,0.1407488,1.1866598,0.7936841,2.079346,0.9958489,0.086982735,-0.26924574,-0.5601768,-0.24055105,0.85637486,-0.32964197,0.8459438,0.3247928,0.40898532,-0.43697783,0.7238952,-0.09848293,0.03927935
MZ1,1.0070896,-0.10567846,-0.70370066,-0.8503649,-0.081817575,0.4121219,-0.35656333,3.0016856,-0.057627365,1.6432154,-0.09510402,-0.30437374,-1.1610823,0.689569,0.20635161,1.434058,0.7959069,2.4752557,1.2138367,0.08338005,-0.24972405,-0.5586229,-0.21511233,1.0860926,-0.30996826,0.98763824,0.39135125,0.46103084,-0.46834728,0.8271418,-0.07513628,0.08940938
Navitoclax,1.0460129,-0.12472084,-0.7481925,-0.877526,-0.08052822,0.665319,-0.40233904,3.6686933,-0.027867384,1.6642021,-0.08274709,-0.3241569,-1.2136984,0.7353539,0.36080796,1.5117618,1.1087295,2.484563,1.4606079,0.2246823,-0.28640887,-0.60127556,-0.21571432,1.1329439,-0.37378687,1.072857,0.4650855,0.60915315,-0.44830018,0.92095613,-0.0047170753,0.07197102
Nazartinib,0.9828807,-0.1161936,-0.7186992,-0.8433231,-0.07785587,0.40569305,-0.33082092,3.0151696,-0.034769047,1.624036,-0.10522217,-0.32103577,-1.223097,0.66779315,0.18168217,1.3884884,0.83163184,2.3128822,1.1995138,0.05011531,-0.26526138,-0.5983161,-0.19771948,1.0736139,-0.34171087,0.9361797,0.39854622,0.47111943,-0.4403917,0.76975715,-0.09603077,0.079923674
NG-25,0.9392131,-0.15002215,-0.7186993,-0.84451425,-0.09044208,0.57984096,-0.38212332,3.226572,-0.027093671,1.5291246,-0.105222166,-0.3210358,-1.2322698,0.6744006,0.21701387,1.3755448,1.0095751,2.290601,1.2480718,0.1569273,-0.28225887,-0.5767119,-0.15566623,0.90658575,-0.34867388,0.9731129,0.36797976,0.5175335,-0.44039175,0.8195375,-0.07597329,0.09569312
Nilotinib,0.8626459,-0.15166517,-0.7186992,-0.84451437,-0.09208647,0.58061785,-0.37760666,3.2304227,-0.075237624,1.419521,-0.10522218,-0.32103577,-1.2322698,0.62847716,0.21299765,1.3816913,1.0090281,2.2917554,1.2510751,0.15437506,-0.28225887,-0.57320267,-0.30131513,0.9100656,-0.49744886,0.8194985,0.36925805,0.51847696,-0.4403917,0.79603267,-0.08854634,0.045434024
Niraparib,0.8644019,-0.1514092,-0.76695293,-0.83390814,-0.0815339,0.36022034,-0.32597697,2.40614,-0.026403084,1.364402,-0.13083103,-0.35886368,-1.2990705,0.63508856,0.16441667,1.115325,0.71499014,2.0457008,0.942641,0.008639781,-0.27530062,-0.6260615,-0.281356,0.8718349,-0.5479343,0.9087098,0.32126272,0.33925867,-0.46195742,0.81867564,-0.13335535,0.07004191
NPK76-II-72-1,0.9664762,-0.15868005,-0.722411,-0.85027945,-0.083904065,0.37600523,-0.34031677,2.3767278,-0.03501516,1.5633292,-0.1081904,-0.3282733,-1.2108276,0.69613165,0.15962261,1.1781464,0.73851234,2.2784245,0.9280811,0.045217767,-0.28047892,-0.60535055,-0.22593547,0.87238264,-0.4056925,0.9937425,0.33192223,0.3443313,-0.45144024,0.8414997,-0.111348614,0.076000534
NSC-207895,0.9631815,-0.12376064,-0.77412486,-0.84835523,-0.08894065,0.41965505,-0.33243078,2.706782,-0.042859,1.5673622,-0.09303038,-0.32957977,-1.3308026,0.6969537,0.2407335,1.1874697,0.83003634,2.2695684,1.06368,0.116101526,-0.29561,-0.6718089,-0.22593549,0.92389625,-0.43461096,0.9942473,0.37573183,0.44119984,-0.42448014,0.8382291,-0.017306212,0.046895612
NSC-624206,1.2464975,-0.12472088,-0.88869214,-1.0015002,-0.10103955,0.798184,-0.61148447,4.0920334,-0.090056516,2.8143446,-0.14055091,-0.31642383,-1.3944541,1.0078582,0.17728278,2.2338686,0.8501333,2.7674732,2.143464,-0.023225918,-0.3564969,-0.5393915,-0.13435909,1.5358908,-0.29229534,0.8787575,0.3852609,0.8260778,-0.4993737,0.77022135,-0.21284857,0.24479614
NSC-87877,0.8617707,-0.1459333,-0.7310168,-0.81267625,-0.090734646,0.6117327,-0.37405163,3.732875,-0.099268965,1.8195199,-0.1018681,-0.37542906,-1.2797065,0.6524712,0.2961926,1.6313477,1.0159214,2.4524698,1.5403904,0.10450945,-0.3390892,-0.639698,-0.4654002,1.1782116,-0.6971897,0.6914607,0.47255465,0.617678,-0.43621904,0.81081057,-0.07394746,0.052187733
NSC319726,0.83901554,-0.12699802,-0.7137505,-0.8733628,-0.075009376,0.454105,-0.5155016,2.9420986,-0.04943526,1.4856969,-0.087274544,-0.37055042,-1.1832864,0.6235066,0.25119883,1.2885185,0.80216587,2.1129062,1.1961521,0.043122064,-0.26341602,-0.5764672,-0.313679,0.971299,-0.4425986,0.8432212,0.3595853,0.44041476,-0.46905026,0.7808504,-0.07762443,0.037077583
NSC617145,0.96669126,-0.15771875,-0.72759736,-0.8727528,-0.10226872,0.56888306,-0.40188155,3.3460085,-0.07200762,1.5842057,-0.104043886,-0.35385224,-1.1734247,0.67610776,0.2580273,1.5156777,1.0030142,2.4192245,1.405311,0.18334104,-0.29828218,-0.5545867,-0.22136523,1.0905842,-0.32256082,0.9725176,0.41507605,0.59890896,-0.47059968,0.8134241,-0.04673314,0.04699773
NSC635973,1.2411212,0.18797693,-0.7342467,-0.8784916,0.1464271,0.8421674,-0.44428608,6.4835124,-0.117465645,3.3426058,0.24150816,-0.32808447,-1.2334242,0.87108374,1.0770326,2.6317453,1.6408727,3.2106864,2.8583481,0.045554448,-0.25157633,-0.60458046,-0.29513168,2.3384643,-0.4292738,0.7341804,0.6243776,0.8226277,-0.46641552,0.7750809,0.14496313,0.21863094
NU7441,0.8408891,-0.10416644,-0.7255807,-0.79417145,-0.08384139,0.31684124,-0.3440576,2.6484108,-0.04759539,1.3712428,-0.13676704,-0.37551445,-1.2763627,0.61728287,0.19992259,1.2451936,0.7779022,2.0101926,1.0125294,0.01906455,-0.35357034,-0.6552446,-0.3225464,1.0191404,-0.63749623,0.8583401,0.3938986,0.38471156,-0.42823163,0.77114403,-0.13044922,0.039632574
Nutlin-3a_(-),0.9466678,-0.12472084,-0.71179205,-0.8436645,-0.06421198,0.4121219,-0.35759524,3.0016856,-0.06807645,1.621363,-0.10130107,-0.32436582,-1.1997743,0.6320778,0.2052912,1.434058,0.8082524,2.2233908,1.2138367,0.083151504,-0.28698745,-0.58134,-0.2097269,1.0860926,-0.3435918,0.89616907,0.385261,0.46103078,-0.46127352,0.757457,-0.07434589,0.073809326
NVP-ADW742,0.90495795,-0.15696235,-0.73597103,-0.8156939,-0.08706458,0.28557765,-0.36799362,2.3253057,-0.011111355,1.4672036,-0.17740521,-0.39799154,-1.2710387,0.6676216,0.16060881,1.1386726,0.72597516,2.2132103,0.8704838,-0.040045135,-0.32558998,-0.61821884,-0.27290618,0.8613015,-0.5295465,0.96203274,0.3160402,0.32045004,-0.4609434,0.82736826,-0.20037647,0.06518798
NVP-BHG712,0.81145316,-0.15166517,-0.7186993,-0.83343756,-0.07989677,0.58177024,-0.31604832,3.23023,-0.09638284,1.4321858,-0.105222166,-0.32103583,-1.2322698,0.63169336,0.20591901,1.3856859,1.0029203,2.2999291,1.2535262,0.14633271,-0.2822588,-0.62115395,-0.3497868,0.9110803,-0.56428254,0.76236963,0.36851192,0.517542,-0.44039175,0.8006983,-0.08854628,0.048120033
